Amount,BankNameReceived,BankNameSent,City,Currency,CustomerAccountNumber,CustomerAge,DeviceType,Gender,MerchantAccountNumber,MerchantName,PaymentMethod,PaymentMode,Purpose,RemainingBalance,Status,TransactionDate,TransactionID,TransactionTime,TransactionType,AgeGroup,IsSuccess,HighValue,RiskFlag,Anomaly,FraudFlag
24903.67,Union Bank of India,Yes Bank,Kochi,INR,CUST29298745237,45,Web,Male,CUST29111725934,Individual Transfer,Bank Account,P2P,Loan Repayment,41702.83,failed,2025-05-30,UPI20250530010877,13:18:44,Debit,Senior,0,1,1,-1,Suspicious
24081.2,HDFC Bank,Axis Bank,Nagpur,INR,CUST56159130900,51,Web,Male,CUST10356115259,Individual Transfer,UPI ID,P2P,Salary Transfer,447897.97,success,2025-08-05,UPI20250805010900,14:51:55,Debit,Senior,1,1,1,-1,Suspicious
11250.44,Kotak Mahindra Bank,State Bank of India,Kolkata,INR,CUST76611267016,21,Android,Female,CUST45501184309,Individual Transfer,QR Scan,P2P,Loan Repayment,118355.77,success,2025-12-30,UPI20251230010914,14:03:08,Debit,Young,1,1,0,-1,Suspicious
37518.51,Punjab National Bank,IndusInd Bank,Nagpur,INR,CUST88110880732,54,POS Device,Female,CUST94729929781,Individual Transfer,Bank Account,P2P,Salary Transfer,194716.55,failed,2025-03-08,UPI20250308010933,20:26:47,Debit,Senior,0,1,0,-1,Suspicious
10221.94,Canara Bank,Canara Bank,Gurugram,INR,CUST91219638827,65,Android,Female,CUST57304611217,Individual Transfer,Bank Account,P2P,Rent,478828.26,success,2025-07-12,UPI20250712010992,10:38:33,Debit,Senior,1,1,0,-1,Suspicious
19677.09,Kotak Mahindra Bank,Bank of Baroda,Chennai,INR,CUST41266570413,61,Web,Male,CUST57156364130,Individual Transfer,UPI ID,P2P,Rent,236466.94,success,2025-04-23,UPI20250423011006,20:08:49,Debit,Senior,1,1,1,-1,Suspicious
22235.28,Punjab National Bank,IndusInd Bank,Mumbai,INR,CUST59791934894,56,iOS,Female,CUST61252401383,Individual Transfer,UPI ID,P2P,Rent,427647.17,success,2025-03-23,UPI20250323011028,14:57:51,Debit,Senior,1,1,0,-1,Suspicious
39208.3,Canara Bank,IndusInd Bank,Kochi,INR,CUST37449846613,54,Android,Male,CUST75370053434,Individual Transfer,Bank Account,P2P,Salary Transfer,408323.98,success,2025-01-08,UPI20250108011065,13:03:43,Debit,Senior,1,1,0,-1,Suspicious
21780.22,IndusInd Bank,Kotak Mahindra Bank,Ahmedabad,INR,CUST40488183771,67,Web,Female,CUST28776107624,Individual Transfer,Bank Account,P2P,Salary Transfer,213795.82,success,2025-04-11,UPI20250411011138,04:12:58,Credit,Senior,1,1,1,-1,Suspicious
29907.65,Axis Bank,Punjab National Bank,Kochi,INR,CUST22130386392,65,iOS,Male,CUST94841626835,Individual Transfer,QR Scan,P2P,Rent,220514.56,success,2025-01-18,UPI20250118011168,10:52:15,Debit,Senior,1,1,0,-1,Suspicious
19845.02,Union Bank of India,Punjab National Bank,Gurugram,INR,CUST79980295137,63,Web,Female,CUST25185241880,Individual Transfer,Mobile Number,P2P,Loan Repayment,449952.38,success,2025-09-29,UPI20250929011169,18:56:11,Debit,Senior,1,1,1,-1,Suspicious
16338.69,Canara Bank,IDFC FIRST Bank,Kochi,INR,CUST94431740865,49,iOS,Male,MERC2954222447,Spotify,Bank Account,P2M,Bills,102955.3,success,2025-10-12,UPI20251012011216,21:58:35,Debit,Senior,1,1,0,-1,Suspicious
14727.33,Punjab National Bank,Union Bank of India,Nagpur,INR,CUST96689334506,48,POS Device,Female,CUST98401639158,Individual Transfer,QR Scan,P2P,Salary Transfer,416303.46,success,2025-08-27,UPI20250827011252,09:31:51,Debit,Senior,1,1,0,-1,Suspicious
15480.04,IDFC FIRST Bank,HDFC Bank,Kolkata,INR,CUST27379509731,60,POS Device,Female,CUST59365109374,Individual Transfer,QR Scan,P2P,Rent,106804.42,success,2025-10-13,UPI20251013011278,13:03:06,Debit,Senior,1,1,0,-1,Suspicious
15283.41,State Bank of India,Canara Bank,Nagpur,INR,CUST51954595867,21,Android,Male,CUST19537036755,Individual Transfer,QR Scan,P2P,Loan Repayment,457677.09,success,2025-03-12,UPI20250312011358,21:34:27,Debit,Young,1,1,0,-1,Suspicious
26138.9,Bank of Baroda,HDFC Bank,Kochi,INR,CUST77820133746,31,Web,Male,CUST63527101509,Individual Transfer,UPI ID,P2P,Rent,419435.84,success,2025-06-30,UPI20250630011434,17:48:28,Debit,Adult,1,1,1,-1,Suspicious
14682.84,Bank of Baroda,Kotak Mahindra Bank,Kochi,INR,CUST14519278508,66,iOS,Female,CUST35086786233,Individual Transfer,QR Scan,P2P,Rent,340667.62,success,2025-10-28,UPI20251028011451,09:18:47,Debit,Senior,1,1,0,-1,Suspicious
58826.38,Axis Bank,Canara Bank,Mumbai,INR,CUST66000507342,60,Web,Female,CUST50929638179,Individual Transfer,Mobile Number,P2P,Rent,371312.53,success,2025-06-16,UPI20250616011464,17:55:28,Debit,Senior,1,1,1,-1,Suspicious
15845.82,IDFC FIRST Bank,HDFC Bank,Noida,INR,CUST23066763212,53,iOS,Female,CUST18474168635,Individual Transfer,Bank Account,P2P,Salary Transfer,224344.39,success,2025-07-04,UPI20250704011467,11:18:11,Debit,Senior,1,1,0,-1,Suspicious
15267.53,IndusInd Bank,Yes Bank,Chandigarh,INR,CUST13704071210,70,Web,Male,CUST55346592489,Individual Transfer,Mobile Number,P2P,Loan Repayment,405777.64,success,2025-10-04,UPI20251004011508,22:58:31,Debit,Senior,1,1,1,-1,Suspicious
16649.12,ICICI Bank,Union Bank of India,Lucknow,INR,CUST38634183412,35,Web,Female,CUST93603052019,Individual Transfer,QR Scan,P2P,Loan Repayment,118326.08,failed,2025-08-07,UPI20250807011516,16:58:59,Debit,Adult,0,1,1,-1,Suspicious
17752.77,Punjab National Bank,Kotak Mahindra Bank,Hyderabad,INR,CUST48196515694,65,Android,Male,MERC8907890933,Local Kirana,Mobile Number,P2M,Healthcare,410223.42,success,2025-12-06,UPI20251206011587,18:24:17,Debit,Senior,1,1,0,-1,Suspicious
32439.83,ICICI Bank,IndusInd Bank,Kolkata,INR,CUST75855721301,39,iOS,Male,CUST13016879884,Individual Transfer,QR Scan,P2P,Salary Transfer,405164.6,success,2025-01-10,UPI20250110011610,23:48:09,Credit,Adult,1,1,0,-1,Suspicious
21242.09,Union Bank of India,ICICI Bank,Surat,INR,CUST88142231672,66,Web,Female,MERC8175565860,Ola,Mobile Number,P2M,Travel,25630.89,success,2025-10-06,UPI20251006011681,21:11:17,Debit,Senior,1,1,0,-1,Suspicious
17287.27,HDFC Bank,IDFC FIRST Bank,Gurugram,INR,CUST78744027343,32,POS Device,Female,CUST20223046762,Individual Transfer,UPI ID,P2P,Salary Transfer,273595.81,success,2025-08-12,UPI20250812011682,17:15:22,Debit,Adult,1,1,0,-1,Suspicious
19802.79,ICICI Bank,Axis Bank,Indore,INR,CUST79136495349,42,Android,Male,CUST28628289875,Individual Transfer,Bank Account,P2P,Rent,251467.97,success,2025-10-25,UPI20251025011755,00:12:28,Credit,Adult,1,1,0,-1,Suspicious
15974.6,ICICI Bank,ICICI Bank,Lucknow,INR,CUST19730960723,31,iOS,Male,CUST97277285028,Individual Transfer,QR Scan,P2P,Salary Transfer,131197.89,success,2025-06-23,UPI20250623011949,21:11:06,Debit,Adult,1,1,0,-1,Suspicious
12905.57,ICICI Bank,Yes Bank,Nagpur,INR,CUST71965401837,61,iOS,Male,CUST87301646583,Individual Transfer,QR Scan,P2P,Loan Repayment,10731.98,success,2025-04-01,UPI20250401011984,14:12:49,Debit,Senior,1,1,0,-1,Suspicious
48763.29,Yes Bank,Canara Bank,Surat,INR,CUST48095166668,35,Web,Male,CUST14059069706,Individual Transfer,Mobile Number,P2P,Salary Transfer,228755.88,success,2025-06-04,UPI20250604012003,22:44:02,Debit,Adult,1,1,1,-1,Suspicious
40492.52,IDFC FIRST Bank,Canara Bank,Lucknow,INR,CUST43265485468,33,Android,Male,CUST95422344896,Individual Transfer,Mobile Number,P2P,Salary Transfer,144292.71,success,2025-04-02,UPI20250402012026,12:57:55,Credit,Adult,1,1,0,-1,Suspicious
27629.24,Union Bank of India,IndusInd Bank,Coimbatore,INR,CUST65311871865,23,iOS,Male,MERC3683818203,Cafe Coffee Day,Bank Account,P2M,Bills,365958.14,success,2025-11-17,UPI20251117012049,18:24:50,Debit,Young,1,1,0,-1,Suspicious
21121.31,Yes Bank,State Bank of India,Noida,INR,CUST45197960678,47,Android,Male,CUST80720943484,Individual Transfer,UPI ID,P2P,Rent,107580.33,success,2025-12-30,UPI20251230012127,18:39:14,Debit,Senior,1,1,0,-1,Suspicious
13027.29,HDFC Bank,Yes Bank,Gurugram,INR,CUST28541887924,50,iOS,Male,MERC1516033188,IRCTC,UPI ID,P2M,Bills,32457.72,success,2025-07-19,UPI20250719012142,08:12:44,Debit,Senior,1,1,0,-1,Suspicious
14987.36,Union Bank of India,Yes Bank,Kolkata,INR,CUST23257404703,23,POS Device,Male,CUST36638095364,Individual Transfer,QR Scan,P2P,Salary Transfer,171938.75,success,2025-01-19,UPI20250119012247,18:56:07,Debit,Young,1,1,0,-1,Suspicious
12791.11,Bank of Baroda,Kotak Mahindra Bank,Pune,INR,CUST58362021340,64,iOS,Female,CUST86542213082,Individual Transfer,UPI ID,P2P,Loan Repayment,35439.44,success,2025-10-30,UPI20251030012308,19:57:37,Credit,Senior,1,1,0,-1,Suspicious
20536.45,Kotak Mahindra Bank,Axis Bank,Patna,INR,CUST90105927633,58,Web,Female,CUST97392546410,Individual Transfer,Bank Account,P2P,Rent,347819.64,success,2025-12-06,UPI20251206012321,15:28:05,Debit,Senior,1,1,1,-1,Suspicious
17134.63,Axis Bank,Union Bank of India,Indore,INR,CUST23766690961,37,iOS,Male,CUST90783775738,Individual Transfer,Bank Account,P2P,Loan Repayment,416612.54,success,2025-02-06,UPI20250206012343,17:32:15,Credit,Adult,1,1,0,-1,Suspicious
39518.38,HDFC Bank,Canara Bank,Coimbatore,INR,CUST83931630754,48,iOS,Female,CUST68410625425,Individual Transfer,Mobile Number,P2P,Rent,102814.04,success,2025-11-24,UPI20251124012499,21:57:32,Debit,Senior,1,1,0,-1,Suspicious
31625.24,HDFC Bank,HDFC Bank,Indore,INR,CUST30445127405,22,Web,Male,CUST82219138644,Individual Transfer,QR Scan,P2P,Salary Transfer,228989.78,success,2025-03-20,UPI20250320012504,05:26:03,Debit,Young,1,1,1,-1,Suspicious
18451.12,IndusInd Bank,Canara Bank,Patna,INR,CUST30528440883,67,Android,Male,CUST35691863534,Individual Transfer,Mobile Number,P2P,Rent,57740.26,success,2025-10-10,UPI20251010012533,13:51:01,Debit,Senior,1,1,0,-1,Suspicious
17324.63,State Bank of India,HDFC Bank,Noida,INR,CUST47577033128,54,Web,Male,CUST79929955465,Individual Transfer,Bank Account,P2P,Salary Transfer,90120.73,success,2025-05-22,UPI20250522012585,20:42:45,Debit,Senior,1,1,1,-1,Suspicious
21422.55,Canara Bank,Yes Bank,Surat,INR,CUST35873423840,70,POS Device,Male,CUST28636014220,Individual Transfer,Mobile Number,P2P,Loan Repayment,156765.91,success,2025-02-04,UPI20250204012601,20:53:59,Debit,Senior,1,1,0,-1,Suspicious
44605.85,Axis Bank,HDFC Bank,Chennai,INR,CUST44704090885,58,Web,Male,CUST55271194434,Individual Transfer,Mobile Number,P2P,Rent,100770.96,success,2025-02-25,UPI20250225012627,00:38:00,Debit,Senior,1,1,1,-1,Suspicious
15120.05,Bank of Baroda,Kotak Mahindra Bank,Mumbai,INR,CUST80306975741,28,POS Device,Male,CUST37415812022,Individual Transfer,UPI ID,P2P,Rent,408534.66,success,2025-10-11,UPI20251011012652,14:35:34,Debit,Adult,1,1,0,-1,Suspicious
31919.86,Kotak Mahindra Bank,IndusInd Bank,Kochi,INR,CUST97950409204,68,POS Device,Female,CUST85105424545,Individual Transfer,QR Scan,P2P,Loan Repayment,162254.15,success,2025-06-24,UPI20250624012657,09:37:09,Debit,Senior,1,1,0,-1,Suspicious
17630.92,Yes Bank,State Bank of India,Delhi,INR,CUST22466898989,31,iOS,Female,CUST40492558486,Individual Transfer,Bank Account,P2P,Salary Transfer,105797.23,success,2025-02-18,UPI20250218012746,18:28:05,Credit,Adult,1,1,0,-1,Suspicious
9945.09,Union Bank of India,Axis Bank,Bengaluru,INR,CUST18658398795,21,Android,Female,CUST26011928572,Individual Transfer,UPI ID,P2P,Rent,95310.94,success,2025-10-08,UPI20251008012822,11:38:51,Debit,Young,1,1,0,-1,Suspicious
11451.53,HDFC Bank,Kotak Mahindra Bank,Hyderabad,INR,CUST33938266430,52,Android,Female,CUST16476314342,Individual Transfer,Bank Account,P2P,Personal Transfer,487371.62,success,2025-05-31,UPI20250531012854,13:29:52,Debit,Senior,1,1,0,-1,Suspicious
57830.77,HDFC Bank,Bank of Baroda,Lucknow,INR,CUST31558438132,41,Android,Female,CUST52528204534,Individual Transfer,UPI ID,P2P,Loan Repayment,72586.65,success,2025-05-17,UPI20250517012896,19:03:23,Debit,Adult,1,1,0,-1,Suspicious
17735.93,Bank of Baroda,Yes Bank,Patna,INR,CUST53259100011,46,Android,Female,MERC5571030042,BookMyShow,Bank Account,P2M,Bills,402924.48,success,2025-01-15,UPI20250115012949,18:14:48,Debit,Senior,1,1,0,-1,Suspicious
15641.88,Union Bank of India,State Bank of India,Bengaluru,INR,CUST20096290787,20,POS Device,Male,CUST77506026549,Individual Transfer,Mobile Number,P2P,Rent,256840.71,success,2025-10-24,UPI20251024012958,20:53:47,Debit,Young,1,1,0,-1,Suspicious
17963.21,Axis Bank,HDFC Bank,Chandigarh,INR,CUST28384531898,60,iOS,Male,MERC9798396014,Zomato,QR Scan,P2M,Education,88250.39,success,2025-02-12,UPI20250212012965,07:10:31,Debit,Senior,1,1,0,-1,Suspicious
32870.7,Bank of Baroda,IndusInd Bank,Kolkata,INR,CUST55755305904,18,POS Device,Female,CUST98208201024,Individual Transfer,QR Scan,P2P,Salary Transfer,284720.01,success,2025-01-15,UPI20250115013030,15:49:40,Debit,Young,1,1,0,-1,Suspicious
20707.45,IDFC FIRST Bank,Bank of Baroda,Kolkata,INR,CUST91269433130,36,POS Device,Male,MERC9531042895,Paytm Mall,Bank Account,P2M,Bills,79667.28,success,2025-06-08,UPI20250608013040,15:58:42,Debit,Adult,1,1,0,-1,Suspicious
20932.79,Canara Bank,Bank of Baroda,Delhi,INR,CUST52488024601,31,Web,Male,CUST83514923771,Individual Transfer,Mobile Number,P2P,Rent,108826.17,success,2025-04-20,UPI20250420013220,18:06:52,Credit,Adult,1,1,1,-1,Suspicious
17956.89,HDFC Bank,Canara Bank,Nagpur,INR,CUST42660900866,29,iOS,Female,CUST54963727187,Individual Transfer,Bank Account,P2P,Salary Transfer,468614.85,success,2025-11-03,UPI20251103013351,10:10:50,Debit,Adult,1,1,0,-1,Suspicious
21114.07,IDFC FIRST Bank,Canara Bank,Hyderabad,INR,CUST24629343076,52,Android,Male,CUST22328201981,Individual Transfer,UPI ID,P2P,Rent,247120.58,success,2025-09-15,UPI20250915013374,14:28:01,Debit,Senior,1,1,0,-1,Suspicious
20290.16,Kotak Mahindra Bank,Bank of Baroda,Ahmedabad,INR,CUST82055463298,34,Android,Female,CUST77220917393,Individual Transfer,Mobile Number,P2P,Loan Repayment,429067.17,success,2025-02-09,UPI20250209013427,08:09:20,Credit,Adult,1,1,0,-1,Suspicious
51080.08,IndusInd Bank,Bank of Baroda,Delhi,INR,CUST21215784137,25,Web,Male,MERC3757325869,Reliance Digital,Mobile Number,P2M,Healthcare,310392.03,success,2025-05-27,UPI20250527013495,00:33:13,Debit,Adult,1,1,0,-1,Suspicious
27986.55,State Bank of India,Punjab National Bank,Bhopal,INR,CUST68212711644,43,iOS,Female,CUST42812910095,Individual Transfer,QR Scan,P2P,Rent,470761.49,success,2025-04-10,UPI20250410013573,17:29:36,Debit,Adult,1,1,0,-1,Suspicious
107536.58,Union Bank of India,Axis Bank,Chandigarh,INR,CUST80253953380,39,Web,Male,CUST92610595900,Individual Transfer,Mobile Number,P2P,Rent,315483.29,success,2025-10-26,UPI20251026013724,14:02:16,Debit,Adult,1,1,1,-1,Suspicious
19123.69,Punjab National Bank,Union Bank of India,Coimbatore,INR,CUST51973741365,41,Web,Male,CUST89997691948,Individual Transfer,QR Scan,P2P,Loan Repayment,57043.28,success,2025-10-01,UPI20251001013739,15:50:26,Debit,Adult,1,1,1,-1,Suspicious
26182.57,Kotak Mahindra Bank,Punjab National Bank,Ahmedabad,INR,CUST68518886097,37,POS Device,Female,CUST77221508410,Individual Transfer,Bank Account,P2P,Loan Repayment,445835.77,success,2025-12-30,UPI20251230013753,16:47:07,Debit,Adult,1,1,0,-1,Suspicious
17679.0,Bank of Baroda,Axis Bank,Pune,INR,CUST61066552199,56,iOS,Female,CUST42444146605,Individual Transfer,Mobile Number,P2P,Rent,427255.6,success,2025-07-17,UPI20250717013790,17:16:57,Debit,Senior,1,1,0,-1,Suspicious
18181.6,IndusInd Bank,Union Bank of India,Delhi,INR,CUST61553823523,45,Web,Male,CUST89189797506,Individual Transfer,Bank Account,P2P,Loan Repayment,437688.14,success,2025-10-18,UPI20251018013926,20:43:46,Debit,Senior,1,1,1,-1,Suspicious
27352.64,Axis Bank,Bank of Baroda,Gurugram,INR,CUST62065405661,38,Android,Male,MERC1411052395,Urban Company,UPI ID,P2M,Education,157571.86,success,2025-06-28,UPI20250628013989,20:40:26,Debit,Adult,1,1,0,-1,Suspicious
14573.54,ICICI Bank,Canara Bank,Mumbai,INR,CUST28490159540,27,Android,Male,CUST86972577558,Individual Transfer,QR Scan,P2P,Split Expense,410654.66,success,2025-06-12,UPI20250612014027,15:56:06,Debit,Adult,1,1,0,-1,Suspicious
94312.08,Punjab National Bank,State Bank of India,Kochi,INR,CUST24213400819,52,iOS,Female,CUST12547097758,Individual Transfer,QR Scan,P2P,Rent,189376.3,success,2025-10-04,UPI20251004014075,20:03:18,Debit,Senior,1,1,0,-1,Suspicious
64253.66,Axis Bank,State Bank of India,Chennai,INR,CUST28120800748,35,Web,Male,CUST29248212829,Individual Transfer,UPI ID,P2P,Salary Transfer,102320.57,success,2025-06-07,UPI20250607014077,08:50:19,Debit,Adult,1,1,1,-1,Suspicious
37626.14,Axis Bank,Canara Bank,Chennai,INR,CUST44247236506,23,Android,Male,CUST61353838920,Individual Transfer,QR Scan,P2P,Salary Transfer,323211.05,success,2025-12-22,UPI20251222014081,16:31:40,Debit,Young,1,1,0,-1,Suspicious
31195.67,Kotak Mahindra Bank,Kotak Mahindra Bank,Kochi,INR,CUST93161401507,64,iOS,Female,CUST86678095701,Individual Transfer,Mobile Number,P2P,Salary Transfer,417905.33,success,2025-11-20,UPI20251120014089,09:21:02,Debit,Senior,1,1,0,-1,Suspicious
40675.92,Kotak Mahindra Bank,State Bank of India,Lucknow,INR,CUST69489608022,29,Android,Female,CUST62230241108,Individual Transfer,UPI ID,P2P,Loan Repayment,66958.96,success,2025-07-21,UPI20250721014202,14:44:45,Debit,Adult,1,1,0,-1,Suspicious
10821.12,HDFC Bank,IndusInd Bank,Bhopal,INR,CUST72161107016,23,POS Device,Female,CUST50859711698,Individual Transfer,Mobile Number,P2P,Rent,485543.5,success,2025-11-16,UPI20251116014218,21:21:37,Debit,Young,1,1,0,-1,Suspicious
15779.94,Kotak Mahindra Bank,Union Bank of India,Jaipur,INR,CUST42091948030,57,Web,Male,CUST32259455125,Individual Transfer,UPI ID,P2P,Rent,220000.31,success,2025-01-08,UPI20250108014245,08:28:29,Debit,Senior,1,1,1,-1,Suspicious
12943.24,Bank of Baroda,Kotak Mahindra Bank,Bengaluru,INR,CUST36662008817,64,iOS,Female,MERC1520472907,MakeMyTrip,Mobile Number,P2M,Healthcare,36905.15,success,2025-05-02,UPI20250502014287,19:47:33,Debit,Senior,1,1,0,-1,Suspicious
24276.61,Yes Bank,HDFC Bank,Lucknow,INR,CUST17652259903,41,Web,Male,CUST36180528923,Individual Transfer,UPI ID,P2P,Salary Transfer,255688.75,success,2025-04-23,UPI20250423014299,17:11:07,Debit,Adult,1,1,1,-1,Suspicious
13552.44,Union Bank of India,ICICI Bank,Gurugram,INR,CUST20458575151,70,POS Device,Male,CUST51163293493,Individual Transfer,UPI ID,P2P,Rent,345569.53,success,2025-03-10,UPI20250310014328,05:04:51,Debit,Senior,1,1,0,-1,Suspicious
33640.24,Kotak Mahindra Bank,ICICI Bank,Lucknow,INR,CUST89307775056,55,Android,Female,CUST46903366511,Individual Transfer,QR Scan,P2P,Salary Transfer,329749.72,success,2025-05-23,UPI20250523014513,05:59:08,Debit,Senior,1,1,0,-1,Suspicious
28857.24,Axis Bank,IDFC FIRST Bank,Chennai,INR,CUST61659217042,68,iOS,Male,CUST43331564429,Individual Transfer,Bank Account,P2P,Salary Transfer,140388.32,pending,2025-05-10,UPI20250510014540,20:14:23,Debit,Senior,0,1,0,-1,Suspicious
22241.33,Canara Bank,IDFC FIRST Bank,Pune,INR,CUST27454324035,65,Web,Male,CUST41339162584,Individual Transfer,QR Scan,P2P,Loan Repayment,213268.72,success,2025-03-12,UPI20250312014572,17:50:23,Credit,Senior,1,1,1,-1,Suspicious
10886.85,Canara Bank,Union Bank of India,Bengaluru,INR,CUST69680473579,18,POS Device,Female,CUST41649687875,Individual Transfer,Bank Account,P2P,Rent,266412.35,success,2025-02-14,UPI20250214014678,11:36:37,Debit,Young,1,1,0,-1,Suspicious
23233.59,Punjab National Bank,Axis Bank,Pune,INR,CUST58013801798,68,POS Device,Female,MERC4894159304,Flipkart,QR Scan,P2M,Healthcare,67731.21,failed,2025-12-13,UPI20251213014721,12:02:42,Debit,Senior,0,1,0,-1,Suspicious
34181.53,ICICI Bank,Yes Bank,Jaipur,INR,CUST32958386290,51,iOS,Female,MERC1615773313,MakeMyTrip,Mobile Number,P2M,Education,425841.98,success,2025-01-24,UPI20250124014883,13:56:00,Debit,Senior,1,1,0,-1,Suspicious
12798.12,State Bank of India,ICICI Bank,Gurugram,INR,CUST77537685370,20,Web,Female,CUST89517040427,Individual Transfer,QR Scan,P2P,Salary Transfer,200556.62,success,2025-09-24,UPI20250924014983,12:02:50,Debit,Young,1,1,1,-1,Suspicious
23346.89,HDFC Bank,ICICI Bank,Surat,INR,CUST90574926884,40,POS Device,Male,CUST54913940829,Individual Transfer,Bank Account,P2P,Rent,262592.96,success,2025-08-13,UPI20250813014991,14:26:34,Debit,Adult,1,1,0,-1,Suspicious
15374.24,Punjab National Bank,Bank of Baroda,Hyderabad,INR,CUST86644212703,34,iOS,Female,CUST67063056825,Individual Transfer,Bank Account,P2P,Rent,171777.15,success,2025-09-12,UPI20250912015196,11:13:48,Debit,Adult,1,1,0,-1,Suspicious
23515.79,IDFC FIRST Bank,HDFC Bank,Jaipur,INR,CUST43754678972,39,iOS,Male,CUST89483786534,Individual Transfer,UPI ID,P2P,Salary Transfer,15521.67,success,2025-03-01,UPI20250301015255,14:35:15,Debit,Adult,1,1,0,-1,Suspicious
22872.5,Canara Bank,IDFC FIRST Bank,Pune,INR,CUST88604209623,26,iOS,Female,CUST66441000314,Individual Transfer,QR Scan,P2P,Loan Repayment,197530.43,success,2025-09-07,UPI20250907015307,15:40:23,Credit,Adult,1,1,0,-1,Suspicious
14088.6,Bank of Baroda,Axis Bank,Kochi,INR,CUST76369467716,66,Android,Male,CUST12166725722,Individual Transfer,Mobile Number,P2P,Salary Transfer,448354.2,success,2025-02-22,UPI20250222015315,14:14:29,Debit,Senior,1,1,0,-1,Suspicious
16145.38,HDFC Bank,IndusInd Bank,Lucknow,INR,CUST20414110712,64,POS Device,Female,CUST98215322898,Individual Transfer,Bank Account,P2P,Salary Transfer,189968.6,success,2025-10-01,UPI20251001015430,19:56:11,Credit,Senior,1,1,0,-1,Suspicious
82192.15,Yes Bank,Punjab National Bank,Delhi,INR,CUST47391576005,48,Android,Male,CUST81384980840,Individual Transfer,Mobile Number,P2P,Loan Repayment,95348.15,success,2025-10-10,UPI20251010015476,13:02:33,Debit,Senior,1,1,0,-1,Suspicious
16137.22,Yes Bank,Union Bank of India,Lucknow,INR,CUST41263816114,68,Android,Female,MERC8982363597,MakeMyTrip,Bank Account,P2M,Healthcare,164438.54,success,2025-06-15,UPI20250615015496,21:12:42,Debit,Senior,1,1,0,-1,Suspicious
16271.92,HDFC Bank,Canara Bank,Indore,INR,CUST60268517732,54,POS Device,Female,MERC4493982987,Uber,Mobile Number,P2M,Recharge,108099.11,failed,2025-11-24,UPI20251124015498,15:44:16,Debit,Senior,0,1,0,-1,Suspicious
21027.7,Yes Bank,Canara Bank,Chandigarh,INR,CUST26037304947,44,Android,Female,CUST77167337985,Individual Transfer,UPI ID,P2P,Rent,382458.42,success,2025-01-30,UPI20250130015541,11:46:38,Debit,Adult,1,1,0,-1,Suspicious
29307.47,State Bank of India,ICICI Bank,Kochi,INR,CUST19278880578,33,Android,Female,CUST31152119913,Individual Transfer,QR Scan,P2P,Loan Repayment,365724.28,success,2025-04-28,UPI20250428015555,19:37:35,Debit,Adult,1,1,0,-1,Suspicious
21438.47,Punjab National Bank,Axis Bank,Delhi,INR,CUST63667269246,30,Web,Female,CUST30375165456,Individual Transfer,UPI ID,P2P,Salary Transfer,468386.56,success,2025-06-12,UPI20250612015596,15:20:08,Debit,Adult,1,1,1,-1,Suspicious
27387.6,IndusInd Bank,HDFC Bank,Nagpur,INR,CUST67786459288,46,iOS,Female,CUST93492838972,Individual Transfer,QR Scan,P2P,Salary Transfer,391790.55,success,2025-07-27,UPI20250727015625,15:48:34,Debit,Senior,1,1,0,-1,Suspicious
25299.97,Canara Bank,State Bank of India,Delhi,INR,CUST19469098022,40,Android,Female,CUST24987422360,Individual Transfer,QR Scan,P2P,Loan Repayment,256258.35,success,2025-06-29,UPI20250629015669,08:51:34,Debit,Adult,1,1,0,-1,Suspicious
20128.68,IndusInd Bank,State Bank of India,Surat,INR,CUST44017994079,62,iOS,Male,CUST21992685486,Individual Transfer,Mobile Number,P2P,Rent,156021.36,success,2025-10-20,UPI20251020015707,21:41:08,Debit,Senior,1,1,0,-1,Suspicious
29962.6,HDFC Bank,Union Bank of India,Bengaluru,INR,CUST62022455301,55,iOS,Female,CUST50286358839,Individual Transfer,Mobile Number,P2P,Rent,153225.39,success,2025-04-28,UPI20250428015725,00:15:38,Debit,Senior,1,1,0,-1,Suspicious
22295.11,Yes Bank,IDFC FIRST Bank,Nagpur,INR,CUST93260351232,37,iOS,Female,CUST39422081624,Individual Transfer,UPI ID,P2P,Salary Transfer,364411.6,success,2025-04-06,UPI20250406015743,19:00:05,Debit,Adult,1,1,0,-1,Suspicious
22839.1,Yes Bank,ICICI Bank,Kochi,INR,CUST15255622236,43,Android,Male,CUST37261104420,Individual Transfer,Mobile Number,P2P,Split Expense,55750.89,success,2025-04-11,UPI20250411015747,17:45:35,Debit,Adult,1,1,0,-1,Suspicious
58680.89,HDFC Bank,Canara Bank,Nagpur,INR,CUST11750141122,52,POS Device,Male,CUST27501025534,Individual Transfer,UPI ID,P2P,Rent,375984.76,success,2025-01-04,UPI20250104015770,17:17:45,Debit,Senior,1,1,0,-1,Suspicious
35072.42,HDFC Bank,Punjab National Bank,Nagpur,INR,CUST99398395085,51,Web,Male,CUST21541355046,Individual Transfer,UPI ID,P2P,Loan Repayment,90141.35,success,2025-08-06,UPI20250806015791,17:55:18,Debit,Senior,1,1,1,-1,Suspicious
19011.54,Axis Bank,Kotak Mahindra Bank,Coimbatore,INR,CUST78090480578,65,Android,Male,CUST85164071975,Individual Transfer,Mobile Number,P2P,Salary Transfer,74548.41,success,2025-12-02,UPI20251202015836,11:56:50,Debit,Senior,1,1,0,-1,Suspicious
