Amount,BankNameReceived,BankNameSent,City,Currency,CustomerAccountNumber,CustomerAge,DeviceType,Gender,MerchantAccountNumber,MerchantName,PaymentMethod,PaymentMode,Purpose,RemainingBalance,Status,TransactionDate,TransactionID,TransactionTime,TransactionType,AgeGroup,IsSuccess,HighValue,RiskFlag,Anomaly,FraudFlag
360.61,Kotak Mahindra Bank,Union Bank of India,Gurugram,INR,CUST23785876525,29,Web,Male,MERC3182533180,BookMyShow,QR Scan,P2M,Food,83853.99,success,2025-10-20,UPI20251020009945,14:20:05,Debit,Adult,1,0,0,1,Normally
6137.65,Bank of Baroda,State Bank of India,Kolkata,INR,CUST29246422698,25,iOS,Female,MERC7608130835,Urban Company,Mobile Number,P2M,Education,143915.5,success,2025-12-16,UPI20251216009946,20:36:47,Debit,Adult,1,1,0,1,Normally
337.04,Yes Bank,HDFC Bank,Jaipur,INR,CUST13525269816,70,Web,Male,CUST17780617370,Individual Transfer,QR Scan,P2P,Gift,195562.63,success,2025-12-04,UPI20251204009947,06:10:59,Credit,Senior,1,0,0,1,Normally
600.85,Yes Bank,Union Bank of India,Coimbatore,INR,CUST11326096869,52,POS Device,Male,MERC7731988880,MedPlus,UPI ID,P2M,Grocery,187204.04,success,2025-05-02,UPI20250502009948,11:37:27,Debit,Senior,1,0,0,1,Normally
460.85,Bank of Baroda,ICICI Bank,Hyderabad,INR,CUST16089553581,42,Web,Female,MERC3347588876,D-Mart,QR Scan,P2M,Recharge,36880.71,success,2025-05-27,UPI20250527009949,20:55:55,Credit,Adult,1,0,0,1,Normally
8228.24,Punjab National Bank,IDFC FIRST Bank,Bengaluru,INR,CUST90400564740,24,Android,Male,CUST51597788532,Individual Transfer,Mobile Number,P2P,Split Expense,106556.9,success,2025-11-23,UPI20251123009950,15:32:33,Debit,Young,1,1,0,1,Normally
16988.18,IDFC FIRST Bank,Punjab National Bank,Coimbatore,INR,CUST44680357760,42,Web,Male,CUST98202105734,Individual Transfer,Mobile Number,P2P,Loan Repayment,213545.43,success,2025-03-07,UPI20250307009951,16:52:19,Debit,Adult,1,1,1,1,Normally
149.7,HDFC Bank,IndusInd Bank,Bhopal,INR,CUST60758952232,19,Android,Male,MERC9736988951,JioMart,Mobile Number,P2M,Shopping,375342.06,success,2025-05-04,UPI20250504009952,07:15:08,Debit,Young,1,0,0,1,Normally
694.94,ICICI Bank,Kotak Mahindra Bank,Kochi,INR,CUST59045512254,20,Android,Male,CUST63375613680,Individual Transfer,QR Scan,P2P,Personal Transfer,162267.73,success,2025-03-08,UPI20250308009953,18:46:50,Debit,Young,1,0,0,1,Normally
570.66,State Bank of India,IDFC FIRST Bank,Bhopal,INR,CUST81128593293,35,iOS,Female,CUST19062568225,Individual Transfer,Bank Account,P2P,Salary Transfer,158041.08,success,2025-12-23,UPI20251223009954,09:05:21,Debit,Adult,1,0,0,1,Normally
8544.97,IDFC FIRST Bank,Yes Bank,Bhopal,INR,CUST89679643288,38,Web,Male,CUST94313314351,Individual Transfer,Bank Account,P2P,Loan Repayment,265897.11,success,2025-06-24,UPI20250624009955,18:50:56,Debit,Adult,1,1,1,1,Normally
320.36,IndusInd Bank,IndusInd Bank,Delhi,INR,CUST16415756748,21,iOS,Male,MERC1865423253,Spotify,Mobile Number,P2M,Recharge,282610.04,success,2025-08-15,UPI20250815009956,13:26:24,Credit,Young,1,0,0,1,Normally
719.15,IndusInd Bank,Bank of Baroda,Kochi,INR,CUST65189073758,52,POS Device,Male,MERC5437662299,Domino's,Bank Account,P2M,Healthcare,250478.31,success,2025-12-14,UPI20251214009957,13:58:24,Debit,Senior,1,0,0,1,Normally
903.9,IndusInd Bank,IDFC FIRST Bank,Nagpur,INR,CUST38088314511,33,iOS,Male,CUST95307177448,Individual Transfer,QR Scan,P2P,Personal Transfer,28792.57,success,2025-02-10,UPI20250210009958,17:42:28,Debit,Adult,1,0,0,1,Normally
1800.49,Canara Bank,ICICI Bank,Ahmedabad,INR,CUST63594148189,33,POS Device,Female,CUST72984457833,Individual Transfer,QR Scan,P2P,Loan Repayment,319588.4,success,2025-05-12,UPI20250512009959,20:35:52,Debit,Adult,1,1,0,1,Normally
871.61,IDFC FIRST Bank,IDFC FIRST Bank,Indore,INR,CUST92441321049,41,Android,Male,CUST31548771998,Individual Transfer,Mobile Number,P2P,Rent,212484.89,success,2025-06-27,UPI20250627009960,18:42:03,Debit,Adult,1,0,0,1,Normally
484.41,ICICI Bank,State Bank of India,Patna,INR,CUST63406690311,31,Android,Female,CUST76877659361,Individual Transfer,Bank Account,P2P,Split Expense,316965.29,success,2025-08-09,UPI20250809009961,16:16:52,Debit,Adult,1,0,0,1,Normally
1257.35,IndusInd Bank,Yes Bank,Mumbai,INR,CUST18509826913,22,POS Device,Female,CUST88729521840,Individual Transfer,QR Scan,P2P,Gift,193166.88,success,2025-09-22,UPI20250922009962,12:29:58,Debit,Young,1,1,0,1,Normally
715.3,Yes Bank,ICICI Bank,Surat,INR,CUST78997192491,50,POS Device,Female,MERC5402192526,IRCTC,UPI ID,P2M,Entertainment,217917.51,success,2025-09-13,UPI20250913009963,16:31:22,Debit,Senior,1,0,0,1,Normally
55.06,Axis Bank,Union Bank of India,Nagpur,INR,CUST77440845314,46,Web,Female,CUST11461084357,Individual Transfer,Mobile Number,P2P,Split Expense,351206.55,success,2025-10-21,UPI20251021009964,16:56:05,Debit,Senior,1,0,0,1,Normally
487.01,Canara Bank,Punjab National Bank,Bengaluru,INR,CUST94437018220,52,POS Device,Female,MERC1148764051,MedPlus,Mobile Number,P2M,Grocery,381474.64,success,2025-02-23,UPI20250223009965,12:45:47,Debit,Senior,1,0,0,1,Normally
521.66,Union Bank of India,Punjab National Bank,Pune,INR,CUST48675964359,33,POS Device,Male,MERC6745338992,Domino's,Bank Account,P2M,Subscription,322029.22,success,2025-01-14,UPI20250114009966,18:46:03,Credit,Adult,1,0,0,1,Normally
765.7,Punjab National Bank,Punjab National Bank,Pune,INR,CUST63196182677,35,POS Device,Male,CUST87831963947,Individual Transfer,UPI ID,P2P,Loan Repayment,400902.5,success,2025-02-09,UPI20250209009967,17:49:57,Debit,Adult,1,0,0,1,Normally
183.54,Kotak Mahindra Bank,Canara Bank,Indore,INR,CUST31268534596,52,iOS,Male,MERC4587916855,Swiggy,Mobile Number,P2M,Travel,20956.96,success,2025-02-02,UPI20250202009968,11:54:17,Credit,Senior,1,0,0,1,Normally
545.38,State Bank of India,Axis Bank,Jaipur,INR,CUST61224787529,25,iOS,Female,MERC9975336850,D-Mart,Bank Account,P2M,Food,341425.85,success,2025-04-11,UPI20250411009969,10:25:56,Credit,Adult,1,0,0,1,Normally
4567.29,Punjab National Bank,Union Bank of India,Kolkata,INR,CUST35857605601,55,POS Device,Male,CUST86144431257,Individual Transfer,QR Scan,P2P,Gift,204442.93,success,2025-08-07,UPI20250807009970,12:30:57,Debit,Senior,1,1,0,1,Normally
136.03,HDFC Bank,State Bank of India,Pune,INR,CUST11221706736,46,Android,Male,MERC4111566331,Urban Company,Mobile Number,P2M,Shopping,6150.1,success,2025-07-25,UPI20250725009971,18:35:19,Credit,Senior,1,0,0,1,Normally
4029.99,IndusInd Bank,ICICI Bank,Kolkata,INR,CUST42708702966,27,iOS,Female,CUST89628808835,Individual Transfer,Bank Account,P2P,Loan Repayment,207119.21,success,2025-07-15,UPI20250715009972,12:00:10,Debit,Adult,1,1,0,1,Normally
394.29,IndusInd Bank,HDFC Bank,Coimbatore,INR,CUST17580928156,56,POS Device,Male,CUST57046941232,Individual Transfer,QR Scan,P2P,Split Expense,366001.46,success,2025-08-26,UPI20250826009973,12:00:17,Debit,Senior,1,0,0,1,Normally
1016.0,IndusInd Bank,Yes Bank,Surat,INR,CUST91775955874,18,iOS,Male,CUST35100649421,Individual Transfer,QR Scan,P2P,Split Expense,7586.2,success,2025-03-30,UPI20250330009974,17:33:07,Debit,Young,1,1,0,1,Normally
277.14,IDFC FIRST Bank,ICICI Bank,Lucknow,INR,CUST67328437506,29,Android,Female,CUST98287057506,Individual Transfer,Bank Account,P2P,Split Expense,339961.87,success,2025-03-10,UPI20250310009975,13:17:38,Debit,Adult,1,0,0,1,Normally
318.28,ICICI Bank,Kotak Mahindra Bank,Ahmedabad,INR,CUST24999972367,41,POS Device,Male,MERC8190722809,Urban Company,QR Scan,P2M,Recharge,390279.0,success,2025-03-13,UPI20250313009976,17:41:47,Debit,Adult,1,0,0,1,Normally
353.64,ICICI Bank,Bank of Baroda,Gurugram,INR,CUST37957135155,44,POS Device,Male,CUST65174945794,Individual Transfer,Bank Account,P2P,Personal Transfer,230437.39,success,2025-02-28,UPI20250228009977,07:57:48,Credit,Adult,1,0,0,1,Normally
9258.46,ICICI Bank,Punjab National Bank,Ahmedabad,INR,CUST56863815552,33,Android,Male,CUST80996363050,Individual Transfer,Mobile Number,P2P,Rent,194167.48,success,2025-02-14,UPI20250214009978,20:28:29,Debit,Adult,1,1,0,1,Normally
1785.85,IndusInd Bank,Bank of Baroda,Bengaluru,INR,CUST22761938876,27,Android,Male,MERC2553876581,Netflix,Mobile Number,P2M,Travel,457037.43,success,2025-10-24,UPI20251024009979,16:09:50,Debit,Adult,1,1,0,1,Normally
341.14,Canara Bank,Union Bank of India,Coimbatore,INR,CUST24797335552,29,Android,Female,MERC7626133473,Netflix,QR Scan,P2M,Education,414303.19,success,2025-10-07,UPI20251007009980,16:37:50,Debit,Adult,1,0,0,1,Normally
2710.79,IndusInd Bank,Bank of Baroda,Ahmedabad,INR,CUST81259827324,61,POS Device,Male,CUST91645079585,Individual Transfer,QR Scan,P2P,Rent,128883.76,success,2025-07-05,UPI20250705009981,14:39:58,Debit,Senior,1,1,0,1,Normally
896.57,State Bank of India,ICICI Bank,Noida,INR,CUST64439325550,51,Web,Female,MERC8116143230,Local Kirana,Bank Account,P2M,Grocery,305276.45,success,2025-05-28,UPI20250528009982,10:49:47,Debit,Senior,1,0,0,1,Normally
2406.43,Kotak Mahindra Bank,ICICI Bank,Jaipur,INR,CUST22261532669,22,Android,Male,CUST61207213248,Individual Transfer,UPI ID,P2P,Rent,142957.4,success,2025-01-05,UPI20250105009983,20:11:00,Credit,Young,1,1,0,1,Normally
1021.48,State Bank of India,IDFC FIRST Bank,Kolkata,INR,CUST53784429350,41,Web,Male,MERC2938798747,MedPlus,Bank Account,P2M,Travel,29123.86,success,2025-01-15,UPI20250115009984,21:44:01,Debit,Adult,1,1,0,1,Normally
427.33,Axis Bank,Bank of Baroda,Mumbai,INR,CUST91115902372,53,Web,Male,MERC4469126814,Urban Company,QR Scan,P2M,Shopping,279168.69,pending,2025-07-27,UPI20250727009985,18:42:35,Debit,Senior,0,0,0,1,Normally
1138.71,Punjab National Bank,Axis Bank,Chennai,INR,CUST13457320928,62,iOS,Female,CUST89366908048,Individual Transfer,UPI ID,P2P,Salary Transfer,168160.45,success,2025-08-07,UPI20250807009986,17:47:09,Debit,Senior,1,1,0,1,Normally
3408.55,IndusInd Bank,IndusInd Bank,Patna,INR,CUST39380487124,66,Android,Female,MERC9118554264,D-Mart,UPI ID,P2M,Healthcare,250393.75,success,2025-11-28,UPI20251128009987,20:19:02,Debit,Senior,1,1,0,1,Normally
325.71,ICICI Bank,Punjab National Bank,Surat,INR,CUST15298400063,63,iOS,Female,MERC5174134419,Croma,UPI ID,P2M,Education,29053.08,success,2025-09-02,UPI20250902009988,07:56:41,Debit,Senior,1,0,0,1,Normally
6273.96,Axis Bank,Bank of Baroda,Chennai,INR,CUST34547774468,32,iOS,Male,CUST63754177325,Individual Transfer,Mobile Number,P2P,Loan Repayment,280015.44,success,2025-12-23,UPI20251223009989,11:50:08,Debit,Adult,1,1,0,1,Normally
915.08,HDFC Bank,IDFC FIRST Bank,Surat,INR,CUST40958946751,41,Web,Male,MERC9798290561,BookMyShow,Mobile Number,P2M,Travel,325726.65,success,2025-09-29,UPI20250929009990,16:59:36,Debit,Adult,1,0,0,1,Normally
212.24,State Bank of India,Bank of Baroda,Bengaluru,INR,CUST15446918109,35,iOS,Male,MERC7300737632,Croma,UPI ID,P2M,Grocery,447899.86,success,2025-04-06,UPI20250406009991,04:41:14,Debit,Adult,1,0,0,1,Normally
9907.91,IndusInd Bank,Axis Bank,Gurugram,INR,CUST34497403235,32,Web,Male,MERC9014195764,Croma,UPI ID,P2M,Travel,187689.85,success,2025-03-20,UPI20250320009992,18:49:39,Debit,Adult,1,1,0,1,Normally
133.76,Axis Bank,IDFC FIRST Bank,Hyderabad,INR,CUST78723327587,29,POS Device,Male,MERC3739503322,Local Kirana,UPI ID,P2M,Shopping,420088.76,success,2025-01-15,UPI20250115009993,09:27:45,Credit,Adult,1,0,0,1,Normally
377.15,Punjab National Bank,Union Bank of India,Patna,INR,CUST55134741636,67,POS Device,Other,MERC3068551594,JioMart,Mobile Number,P2M,Recharge,389122.83,success,2025-10-17,UPI20251017009994,18:25:04,Debit,Senior,1,0,0,1,Normally
202.39,Axis Bank,State Bank of India,Chennai,INR,CUST66574641379,49,POS Device,Male,MERC3153729226,Netflix,Mobile Number,P2M,Bills,84372.37,success,2025-08-19,UPI20250819009995,07:37:01,Credit,Senior,1,0,0,1,Normally
1246.02,Punjab National Bank,HDFC Bank,Nagpur,INR,CUST57903497471,27,Android,Male,MERC8213464446,Uber,QR Scan,P2M,Education,356274.78,success,2025-06-09,UPI20250609009996,19:04:14,Debit,Adult,1,1,0,1,Normally
4051.5,Axis Bank,Axis Bank,Mumbai,INR,CUST33605171677,23,Web,Female,CUST80546663097,Individual Transfer,QR Scan,P2P,Family Support,335249.75,success,2025-09-29,UPI20250929009997,23:54:34,Debit,Young,1,1,1,1,Normally
445.3,HDFC Bank,Union Bank of India,Nagpur,INR,CUST88554610601,40,Web,Female,MERC9493704129,Croma,UPI ID,P2M,Recharge,85268.21,success,2025-12-13,UPI20251213009998,18:27:50,Debit,Adult,1,0,0,1,Normally
1425.47,State Bank of India,ICICI Bank,Bhopal,INR,CUST52449411613,63,iOS,Female,CUST33630102215,Individual Transfer,Bank Account,P2P,Family Support,195008.52,success,2025-08-07,UPI20250807009999,16:05:26,Debit,Senior,1,1,0,1,Normally
118.8,Yes Bank,IndusInd Bank,Kochi,INR,CUST43656192599,49,POS Device,Female,MERC1935778730,Myntra,Bank Account,P2M,Entertainment,459698.87,success,2025-06-26,UPI20250626010000,19:49:56,Debit,Senior,1,0,0,1,Normally
84575.1,IDFC FIRST Bank,State Bank of India,Pune,INR,CUST60341883961,48,iOS,Female,CUST46653125371,Individual Transfer,UPI ID,P2P,Salary Transfer,197893.39,success,2025-12-27,UPI20251227010001,11:39:20,Debit,Senior,1,1,0,-1,Suspicious
6402.02,Yes Bank,Bank of Baroda,Nagpur,INR,CUST68062182457,70,Android,Female,CUST58548317767,Individual Transfer,Mobile Number,P2P,Rent,154367.6,success,2025-09-13,UPI20250913010002,10:43:51,Credit,Senior,1,1,0,1,Normally
776.32,Axis Bank,Punjab National Bank,Bhopal,INR,CUST32557588215,70,Web,Male,CUST91549574831,Individual Transfer,Mobile Number,P2P,Gift,372712.0,success,2025-12-10,UPI20251210010003,14:07:22,Debit,Senior,1,0,0,1,Normally
642.53,ICICI Bank,Yes Bank,Nagpur,INR,CUST16390850205,36,Web,Female,MERC7280750381,Amazon India,UPI ID,P2M,Entertainment,261112.29,success,2025-12-29,UPI20251229010004,10:48:57,Credit,Adult,1,0,0,1,Normally
328.25,IDFC FIRST Bank,HDFC Bank,Gurugram,INR,CUST98477051471,41,POS Device,Female,MERC5009864782,JioMart,QR Scan,P2M,Recharge,405838.01,success,2025-11-24,UPI20251124010005,21:57:46,Debit,Adult,1,0,0,1,Normally
118.34,IDFC FIRST Bank,Union Bank of India,Nagpur,INR,CUST31560737518,47,Web,Female,MERC4962454074,Flipkart,UPI ID,P2M,Shopping,72723.86,success,2025-11-21,UPI20251121010006,21:41:16,Debit,Senior,1,0,0,1,Normally
7475.16,Punjab National Bank,Kotak Mahindra Bank,Surat,INR,CUST48463800055,48,POS Device,Male,CUST94470145405,Individual Transfer,Bank Account,P2P,Salary Transfer,250084.33,success,2025-10-29,UPI20251029010007,17:22:21,Debit,Senior,1,1,0,1,Normally
94.34,IndusInd Bank,HDFC Bank,Coimbatore,INR,CUST92522077991,44,Android,Male,MERC1252651328,Domino's,UPI ID,P2M,Shopping,456047.38,failed,2025-10-26,UPI20251026010008,13:44:56,Debit,Adult,0,0,0,1,Normally
981.64,HDFC Bank,Canara Bank,Bhopal,INR,CUST21175299803,20,Web,Male,MERC7743953525,BookMyShow,Mobile Number,P2M,Bills,354927.95,success,2025-06-02,UPI20250602010009,18:30:10,Debit,Young,1,0,0,1,Normally
361.29,IndusInd Bank,ICICI Bank,Nagpur,INR,CUST26804951076,30,POS Device,Female,MERC6447049910,D-Mart,Bank Account,P2M,Food,318215.7,success,2025-03-24,UPI20250324010010,17:50:10,Debit,Adult,1,0,0,1,Normally
333.78,IDFC FIRST Bank,State Bank of India,Bhopal,INR,CUST10185159136,25,POS Device,Male,MERC9732482891,Local Kirana,UPI ID,P2M,Food,305590.77,success,2025-07-19,UPI20250719010011,17:34:12,Debit,Adult,1,0,0,1,Normally
576.26,Yes Bank,ICICI Bank,Ahmedabad,INR,CUST48005793637,27,iOS,Female,CUST99913554336,Individual Transfer,Mobile Number,P2P,Loan Repayment,399747.88,success,2025-03-07,UPI20250307010012,20:06:56,Debit,Adult,1,0,0,1,Normally
596.62,Punjab National Bank,Bank of Baroda,Lucknow,INR,CUST10047502721,65,iOS,Male,CUST63408350867,Individual Transfer,Bank Account,P2P,Salary Transfer,97322.34,success,2025-02-21,UPI20250221010013,21:59:47,Debit,Senior,1,0,0,1,Normally
1319.93,Canara Bank,ICICI Bank,Patna,INR,CUST12182063594,42,Web,Male,MERC2419617758,Reliance Digital,Mobile Number,P2M,Subscription,500468.79,success,2025-02-05,UPI20250205010014,13:11:27,Credit,Adult,1,1,0,1,Normally
2022.48,Yes Bank,ICICI Bank,Jaipur,INR,CUST18623748887,68,Web,Male,MERC3355042239,Croma,QR Scan,P2M,Education,324410.96,success,2025-07-13,UPI20250713010015,15:17:53,Debit,Senior,1,1,0,1,Normally
463.1,Axis Bank,ICICI Bank,Bengaluru,INR,CUST21018923588,49,Android,Female,MERC8536674457,D-Mart,Bank Account,P2M,Education,107487.0,success,2025-03-31,UPI20250331010016,16:48:21,Debit,Senior,1,0,0,1,Normally
806.03,Punjab National Bank,IndusInd Bank,Indore,INR,CUST59528828368,57,Android,Male,MERC4609891561,D-Mart,UPI ID,P2M,Recharge,273334.94,success,2025-06-09,UPI20250609010017,17:34:08,Debit,Senior,1,0,0,1,Normally
892.91,Canara Bank,Bank of Baroda,Pune,INR,CUST27741986748,31,POS Device,Male,MERC2557251944,Paytm Mall,Mobile Number,P2M,Education,218355.99,success,2025-11-17,UPI20251117010018,19:06:57,Debit,Adult,1,0,0,1,Normally
1638.61,Punjab National Bank,ICICI Bank,Lucknow,INR,CUST65719167740,52,Web,Male,MERC2437618161,Paytm Mall,Bank Account,P2M,Recharge,456254.84,success,2025-05-31,UPI20250531010019,18:58:45,Debit,Senior,1,1,0,1,Normally
583.94,IndusInd Bank,Bank of Baroda,Chennai,INR,CUST69083107058,66,iOS,Male,CUST18640612753,Individual Transfer,UPI ID,P2P,Family Support,353267.53,success,2025-03-22,UPI20250322010020,02:54:31,Debit,Senior,1,0,0,1,Normally
835.05,HDFC Bank,Punjab National Bank,Kolkata,INR,CUST14298466060,22,iOS,Female,MERC6374777764,Ola,QR Scan,P2M,Healthcare,406295.34,success,2025-02-15,UPI20250215010021,20:26:59,Debit,Young,1,0,0,1,Normally
3129.78,State Bank of India,ICICI Bank,Chandigarh,INR,CUST31253329633,35,Android,Male,CUST56001640153,Individual Transfer,Mobile Number,P2P,Salary Transfer,71557.03,success,2025-10-08,UPI20251008010022,15:50:10,Credit,Adult,1,1,0,1,Normally
272.95,Punjab National Bank,Canara Bank,Kolkata,INR,CUST99642482264,51,Web,Female,CUST75289745278,Individual Transfer,Bank Account,P2P,Family Support,376766.94,success,2025-05-04,UPI20250504010023,17:01:46,Debit,Senior,1,0,0,1,Normally
2364.25,Yes Bank,Axis Bank,Pune,INR,CUST98563819322,44,Web,Male,CUST96633011490,Individual Transfer,Mobile Number,P2P,Salary Transfer,460266.26,success,2025-08-17,UPI20250817010024,11:58:59,Debit,Adult,1,1,1,1,Normally
548.09,Punjab National Bank,ICICI Bank,Bhopal,INR,CUST78850834791,63,Web,Female,CUST50419755566,Individual Transfer,Bank Account,P2P,Gift,167127.54,success,2025-11-29,UPI20251129010025,20:36:54,Debit,Senior,1,0,0,1,Normally
1708.65,IndusInd Bank,Bank of Baroda,Gurugram,INR,CUST97373899369,46,POS Device,Male,MERC7126709817,Amazon India,UPI ID,P2M,Food,409088.43,failed,2025-07-10,UPI20250710010026,06:04:29,Credit,Senior,0,1,0,1,Normally
63.04,Bank of Baroda,Kotak Mahindra Bank,Delhi,INR,CUST89355185277,35,Android,Male,MERC8902028346,Croma,QR Scan,P2M,Subscription,272345.49,success,2025-10-21,UPI20251021010027,18:04:02,Debit,Adult,1,0,0,1,Normally
691.44,IDFC FIRST Bank,Union Bank of India,Mumbai,INR,CUST91891614286,66,Android,Female,MERC2629925390,Myntra,UPI ID,P2M,Healthcare,224982.15,success,2025-05-03,UPI20250503010028,19:15:36,Debit,Senior,1,0,0,1,Normally
2091.49,HDFC Bank,Canara Bank,Mumbai,INR,CUST58917142956,43,POS Device,Male,CUST77960816044,Individual Transfer,QR Scan,P2P,Rent,128871.58,success,2025-09-09,UPI20250909010029,21:35:02,Debit,Adult,1,1,0,1,Normally
80.79,Axis Bank,Yes Bank,Mumbai,INR,CUST52192175144,66,POS Device,Male,MERC9172283071,Paytm Mall,UPI ID,P2M,Grocery,165337.55,success,2025-09-05,UPI20250905010030,20:49:49,Debit,Senior,1,0,0,1,Normally
392.83,Union Bank of India,Axis Bank,Mumbai,INR,CUST62795277267,36,Web,Male,MERC2210076170,Reliance Digital,Bank Account,P2M,Travel,159589.43,success,2025-06-07,UPI20250607010031,07:08:20,Debit,Adult,1,0,0,1,Normally
145.07,Canara Bank,IDFC FIRST Bank,Chennai,INR,CUST50526572096,59,Web,Female,MERC8352935856,MakeMyTrip,Mobile Number,P2M,Grocery,381766.38,failed,2025-11-02,UPI20251102010032,10:50:55,Debit,Senior,0,0,0,1,Normally
400.16,IndusInd Bank,HDFC Bank,Delhi,INR,CUST29869465784,47,iOS,Male,MERC1594181742,Spotify,QR Scan,P2M,Grocery,354000.87,success,2025-06-04,UPI20250604010033,19:49:27,Debit,Senior,1,0,0,1,Normally
298.82,Union Bank of India,Yes Bank,Bhopal,INR,CUST55470347737,20,iOS,Male,MERC9238273614,BigBasket,Bank Account,P2M,Shopping,494862.73,success,2025-04-21,UPI20250421010034,17:31:20,Debit,Young,1,0,0,1,Normally
531.23,Yes Bank,ICICI Bank,Gurugram,INR,CUST56473876043,68,iOS,Female,MERC5083855250,MedPlus,QR Scan,P2M,Recharge,481876.85,pending,2025-05-07,UPI20250507010035,22:52:16,Debit,Senior,0,0,0,1,Normally
173.07,IDFC FIRST Bank,IndusInd Bank,Coimbatore,INR,CUST35331654301,65,iOS,Male,MERC9775376709,Zomato,QR Scan,P2M,Education,55221.06,success,2025-12-26,UPI20251226010036,17:00:07,Debit,Senior,1,0,0,1,Normally
3380.85,State Bank of India,Bank of Baroda,Lucknow,INR,CUST28371954981,60,POS Device,Female,MERC2920183250,Domino's,Mobile Number,P2M,Education,444198.66,success,2025-01-04,UPI20250104010037,18:58:59,Debit,Senior,1,1,0,1,Normally
1235.26,IDFC FIRST Bank,ICICI Bank,Nagpur,INR,CUST23984842122,31,Android,Female,CUST18301156859,Individual Transfer,Bank Account,P2P,Personal Transfer,299048.5,success,2025-12-23,UPI20251223010038,21:42:09,Debit,Adult,1,1,0,1,Normally
1731.52,Yes Bank,HDFC Bank,Bengaluru,INR,CUST22718334355,27,Web,Female,MERC3040947585,Flipkart,Mobile Number,P2M,Entertainment,301198.79,success,2025-08-04,UPI20250804010039,12:18:27,Debit,Adult,1,1,0,1,Normally
462.89,ICICI Bank,Kotak Mahindra Bank,Surat,INR,CUST86620818601,60,Web,Female,MERC5493948896,BookMyShow,QR Scan,P2M,Shopping,102145.52,success,2025-06-05,UPI20250605010040,13:08:19,Credit,Senior,1,0,0,1,Normally
276.61,Punjab National Bank,Punjab National Bank,Ahmedabad,INR,CUST47282842740,29,Web,Female,CUST58762150896,Individual Transfer,UPI ID,P2P,Split Expense,309137.04,success,2025-11-13,UPI20251113010041,16:21:07,Debit,Adult,1,0,0,1,Normally
150.53,Canara Bank,Yes Bank,Chennai,INR,CUST52453317166,29,POS Device,Male,MERC8772594853,MedPlus,Mobile Number,P2M,Food,419003.24,success,2025-01-18,UPI20250118010042,07:48:02,Debit,Adult,1,0,0,1,Normally
613.9,Bank of Baroda,Yes Bank,Ahmedabad,INR,CUST44937413076,54,POS Device,Male,MERC1287717776,Zomato,Mobile Number,P2M,Recharge,415810.0,success,2025-04-12,UPI20250412010043,11:43:58,Debit,Senior,1,0,0,1,Normally
1151.04,IDFC FIRST Bank,Canara Bank,Mumbai,INR,CUST55821656989,36,Android,Female,MERC6948597541,MedPlus,QR Scan,P2M,Travel,214513.55,success,2025-07-30,UPI20250730010044,20:18:00,Debit,Adult,1,1,0,1,Normally
2030.91,Punjab National Bank,ICICI Bank,Lucknow,INR,CUST28768912865,44,Web,Male,MERC1701058943,Paytm Mall,UPI ID,P2M,Subscription,286007.37,success,2025-07-16,UPI20250716010045,18:04:29,Debit,Adult,1,1,0,1,Normally
377.5,ICICI Bank,IndusInd Bank,Coimbatore,INR,CUST85741068641,29,iOS,Female,CUST61549984158,Individual Transfer,QR Scan,P2P,Personal Transfer,18406.4,success,2025-09-13,UPI20250913010046,17:16:36,Debit,Adult,1,0,0,1,Normally
206.89,Kotak Mahindra Bank,State Bank of India,Jaipur,INR,CUST95188263058,28,POS Device,Female,MERC6933610555,Domino's,Bank Account,P2M,Grocery,167329.89,success,2025-04-11,UPI20250411010047,16:53:43,Debit,Adult,1,0,0,1,Normally
1263.34,IDFC FIRST Bank,Yes Bank,Gurugram,INR,CUST55821652209,44,Web,Female,MERC3863200448,BigBasket,QR Scan,P2M,Bills,20288.3,success,2025-11-21,UPI20251121010048,23:18:28,Credit,Adult,1,1,0,1,Normally
1396.76,HDFC Bank,Axis Bank,Chandigarh,INR,CUST32637381498,51,Android,Male,MERC1428168354,JioMart,Bank Account,P2M,Food,386450.19,success,2025-09-14,UPI20250914010049,06:07:06,Debit,Senior,1,1,0,1,Normally
149.88,Yes Bank,Union Bank of India,Lucknow,INR,CUST50570095825,22,Web,Male,MERC8588342414,Croma,UPI ID,P2M,Entertainment,386613.13,success,2025-07-07,UPI20250707010050,20:21:11,Debit,Young,1,0,0,1,Normally
233.42,HDFC Bank,Axis Bank,Bengaluru,INR,CUST43130580413,28,iOS,Female,CUST73410124974,Individual Transfer,Bank Account,P2P,Personal Transfer,302245.25,success,2025-10-18,UPI20251018010051,00:46:39,Debit,Adult,1,0,0,1,Normally
1510.87,Yes Bank,IDFC FIRST Bank,Coimbatore,INR,CUST85047590410,57,iOS,Female,MERC7690269392,D-Mart,Mobile Number,P2M,Shopping,310923.22,success,2025-11-06,UPI20251106010052,18:15:40,Debit,Senior,1,1,0,1,Normally
566.68,Canara Bank,Canara Bank,Chandigarh,INR,CUST77577290651,57,iOS,Male,MERC9036680254,Spotify,Bank Account,P2M,Grocery,342951.54,success,2025-03-29,UPI20250329010053,16:05:21,Debit,Senior,1,0,0,1,Normally
